question_id,difficulty,llm_provider,rag_mode,is_trap,apr_eligible,pass_auto,matched_phrases,missing_phrases,forbidden_hit,retrieve_ms,latency_total_ms,ttft_ms,gen_tokens_per_sec,response_preview_chars,notes
Q032,hard,ollama,on,false,true,false,cefaleia,distúrbios visuais,false,370.6,16722.1,2296.0,32.385,"Não há informação suficiente nos trechos recuperados para citar dois sinais específicos de encefalopatia hipertensiva listados no *ManualGestacaoAltoRisco_2022.pdf*, pois os excertos disponíveis focam","{""latency_ms"": 16722.1, ""ttft_ms"": 2296.0, ""rag_ms"": 370.592, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p425:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p1668:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p180:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p289:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p462:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio"", ""response_len"": 1864, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 15534587329, ""ollama_eval_count"": 462, ""ollama_eval_duration_ns"": 14265881054, ""gen_tokens_per_sec"": 32.385, ""rag_mode"": ""on""}"
Q032,hard,ollama,off,false,true,false,cefaleia,distúrbios visuais,false,,13284.5,464.7,32.510,"Não há informação suficiente para citar sinais específicos de encefalopatia hipertensiva listados no ""ManualGestacaoAltoRisco_2022"", pois nenhum trecho desse documento foi injetado no contexto atual p","{""latency_ms"": 13284.5, ""ttft_ms"": 464.7, ""response_len"": 1815, ""ollama_total_duration_ns"": 13209469247, ""ollama_eval_count"": 412, ""ollama_eval_duration_ns"": 12673121522, ""gen_tokens_per_sec"": 32.51, ""rag_mode"": ""off""}"
Q032,hard,gemini,on,false,true,false,cefaleia,distúrbios visuais,false,371.1,2868.4,2001.8,514.147,"Com base nos trechos recuperados, **não há informação suficiente** no material fornecido para listar sinais específicos de encefalopatia hipertensiva.  **Com base nos trechos recuperados:** * O Manual","{""latency_ms"": 2868.4, ""ttft_ms"": 2001.8, ""rag_ms"": 371.06, ""chunks_retrieved"": ""ManualGestacaoAltoRisco_2022#p425:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p1668:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p180:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p289:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p462:ManualGestacaoAltoRisco 2022;ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio"", ""response_len"": 1284, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 514.147, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q033,hard,ollama,on,true,true,true,penicilina;sífilis,,false,371.7,14253.3,2727.3,32.548,"Sim, o ManualGestacaoAltoRisco_2022 cita a penicilina como o único antibiótico adequado para o tratamento da sífilis em gestantes [5].  **Com base nos trechos recuperados:** *   A penicilina benzatina","{""latency_ms"": 14253.3, ""ttft_ms"": 2727.3, ""rag_ms"": 371.728, ""chunks_retrieved"": ""ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p673:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p95:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualTecnico_PrenatalPuerperio#p418:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p667:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p937:ManualGestacaoAltoRisco 2022"", ""response_len"": 1400, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 12488634046, ""ollama_eval_count"": 371, ""ollama_eval_duration_ns"": 11398432903, ""gen_tokens_per_sec"": 32.548, ""rag_mode"": ""on""}"
Q033,hard,ollama,off,true,true,true,penicilina;sífilis,,false,,12468.5,457.4,32.500,"Sim, a penicilina é o tratamento de escolha para sífilis na gestação, conforme indicado em diretrizes nacionais e internacionais, incluindo o contexto do Manual de Gestão de Gestação de Alto Risco.  *","{""latency_ms"": 12468.5, ""ttft_ms"": 457.4, ""response_len"": 1636, ""ollama_total_duration_ns"": 12390206873, ""ollama_eval_count"": 386, ""ollama_eval_duration_ns"": 11876888210, ""gen_tokens_per_sec"": 32.5, ""rag_mode"": ""off""}"
Q033,hard,gemini,on,true,true,true,penicilina;sífilis,,false,370.5,4113.0,3379.7,242.618,"Sim, a penicilina é citada como o único antibiótico adequado para o tratamento da sífilis em gestantes segundo o Manual de Gestação de Alto Risco (2022) [5].  **Com base nos trechos recuperados:** *  ","{""latency_ms"": 4113.0, ""ttft_ms"": 3379.7, ""rag_ms"": 370.489, ""chunks_retrieved"": ""ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p96:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p673:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualTecnico_OficinaAtualizacaoEmPreNatal_ProfissionaisAtencaoBasica_2014#p95:ManualTecnico OficinaAtualizacaoEmPreNatal ProfissionaisAtencaoBasica 2014;ManualTecnico_PrenatalPuerperio#p418:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p667:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p662:ManualGestacaoAltoRisco 2022"", ""response_len"": 908, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 242.618, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q034,easy,ollama,on,false,true,false,,85%,false,373.1,13197.0,2826.5,32.688,Não há informação suficiente no contexto fornecido para determinar a proporção exata de gestações de risco habitual segundo a nota técnica MG 2024.  *   O documento [3] define os critérios para estrat,"{""latency_ms"": 13197.0, ""ttft_ms"": 2826.5, ""rag_ms"": 373.076, ""chunks_retrieved"": ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p39:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p615:ManualGestacaoAltoRisco 2022;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p56:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p526:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1375, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 11291555792, ""ollama_eval_count"": 335, ""ollama_eval_duration_ns"": 10248320628, ""gen_tokens_per_sec"": 32.688, ""rag_mode"": ""on""}"
Q034,easy,ollama,off,false,true,false,,85%,false,,13105.5,505.4,32.598,"Não há informação suficiente para responder com um número exato, pois o contexto fornecido não contém a ""Nota Técnica MG 2024"" nem dados estatísticos específicos sobre a proporção de gestações de risc","{""latency_ms"": 13105.5, ""ttft_ms"": 505.4, ""response_len"": 1688, ""ollama_total_duration_ns"": 12987794882, ""ollama_eval_count"": 406, ""ollama_eval_duration_ns"": 12454878889, ""gen_tokens_per_sec"": 32.598, ""rag_mode"": ""off""}"
Q034,easy,gemini,on,false,true,false,,85%,false,370.3,4009.0,3118.6,358.095,Não há informação suficiente nos trechos fornecidos para responder sobre a proporção estatística ou percentual de gestações de risco habitual.  **Com base nos trechos recuperados:** * O documento esta,"{""latency_ms"": 4009.0, ""ttft_ms"": 3118.6, ""rag_ms"": 370.297, ""chunks_retrieved"": ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p39:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p615:ManualGestacaoAltoRisco 2022;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p56:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p526:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1303, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 358.095, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q035,easy,ollama,on,false,true,false,,Habitual e Alto Risco,false,378.4,15262.9,2891.1,32.373,"Não há informação suficiente no contexto fornecido para confirmar os níveis de estratificação específicos para o estado de Minas Gerais, pois os documentos citados tratam de diretrizes nacionais do Mi","{""latency_ms"": 15262.9, ""ttft_ms"": 2891.1, ""rag_ms"": 378.426, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p10:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p28:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p88:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p173:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1829, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 13473927079, ""ollama_eval_count"": 396, ""ollama_eval_duration_ns"": 12232356699, ""gen_tokens_per_sec"": 32.373, ""rag_mode"": ""on""}"
Q035,easy,ollama,off,false,true,false,,Habitual e Alto Risco,false,,13040.3,521.0,32.637,"Não há informação suficiente para responder sobre os níveis de estratificação específicos propostos pela nota técnica de 2024 para o estado de Minas Gerais, pois nenhum trecho do documento ou protocol","{""latency_ms"": 13040.3, ""ttft_ms"": 521.0, ""response_len"": 1805, ""ollama_total_duration_ns"": 12914829331, ""ollama_eval_count"": 404, ""ollama_eval_duration_ns"": 12378737250, ""gen_tokens_per_sec"": 32.637, ""rag_mode"": ""off""}"
Q035,easy,gemini,on,false,true,false,,Habitual e Alto Risco,false,368.0,4160.2,2932.7,375.248,A nota técnica de 2024 propõe a estratificação de risco baseada em grupos de fatores que permitem o acompanhamento pela Atenção Primária à Saúde (APS) com apoio multiprofissional [2].  **Com base nos ,"{""latency_ms"": 4160.2, ""ttft_ms"": 2932.7, ""rag_ms"": 368.038, ""chunks_retrieved"": ""ManualTecnico_PrenatalPuerperio#p52:ManualTecnico PrenatalPuerperio;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p10:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p1666:ManualGestacaoAltoRisco 2022;ManualGestacaoAltoRisco_2022#p28:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p88:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p173:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1423, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 375.248, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q036,medium,ollama,on,false,true,false,,Pré-Natal de Alto Risco (PNAR),false,366.8,17515.4,3017.6,32.439,"**Com base nos trechos recuperados:** A nota técnica de 2024 orienta que a gestante classificada como **Alto Risco** deve seguir um **fluxo específico na Rede de Atenção à Saúde (RAS)**, distinto do f","{""latency_ms"": 17515.4, ""ttft_ms"": 3017.6, ""rag_ms"": 366.845, ""chunks_retrieved"": ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p255:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p2:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p39:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualTecnico_PrenatalPuerperio#p624:ManualTecnico PrenatalPuerperio;ManualGestacaoAltoRisco_2022#p1:ManualGestacaoAltoRisco 2022"", ""response_len"": 1931, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 15569253173, ""ollama_eval_count"": 465, ""ollama_eval_duration_ns"": 14334477926, ""gen_tokens_per_sec"": 32.439, ""rag_mode"": ""on""}"
Q036,medium,ollama,off,false,true,false,,Pré-Natal de Alto Risco (PNAR),false,,13792.6,523.0,32.393,"**Com base nos trechos recuperados:** Não há informação suficiente para responder com fidelidade ao manual específico ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGe","{""latency_ms"": 13792.6, ""ttft_ms"": 523.0, ""response_len"": 1838, ""ollama_total_duration_ns"": 13670160150, ""ollama_eval_count"": 425, ""ollama_eval_duration_ns"": 13120236553, ""gen_tokens_per_sec"": 32.393, ""rag_mode"": ""off""}"
Q036,medium,gemini,on,false,true,false,,Pré-Natal de Alto Risco (PNAR),false,369.4,3873.1,2856.0,381.022,A nota técnica de 2024 orienta que gestantes classificadas como de Alto Risco devem seguir um fluxo específico na Rede de Atenção à Saúde (RAS) para garantir o acesso equânime aos serviços [3].  **Com,"{""latency_ms"": 3873.1, ""ttft_ms"": 2856.0, ""rag_ms"": 369.369, ""chunks_retrieved"": ""GuiaReferenciaRapida_AtencaoAoPreNatalParaGestantesDeBaixoRisco_ProfissionaisSaude_2013#p2:GuiaReferenciaRapida AtencaoAoPreNatalParaGestantesDeBaixoRisco ProfissionaisSaude 2013;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;ManualGestacaoAltoRisco_2022#p1:ManualGestacaoAltoRisco 2022;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p39:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p4:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024"", ""response_len"": 1335, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 381.022, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q037,medium,ollama,on,false,true,true,Alto Risco,,false,372.3,21291.7,2560.1,32.278,"Não há informação suficiente no texto fornecido para responder à sua pergunta, pois o trecho recuperado do documento **GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGe","{""latency_ms"": 21291.7, ""ttft_ms"": 2560.1, ""rag_ms"": 372.349, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p275:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p857:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p289:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p569:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024"", ""response_len"": 2217, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 19806581013, ""ollama_eval_count"": 598, ""ollama_eval_duration_ns"": 18526823813, ""gen_tokens_per_sec"": 32.278, ""rag_mode"": ""on""}"
Q037,medium,ollama,off,false,true,true,Alto Risco,,false,,12449.2,520.9,32.556,"Não há informação suficiente para responder objetivamente, pois o documento de contexto fornecido não contém o texto do ""Guia de Atenção à Saúde da Gestante"" de 2024 nem a lista de critérios de estrat","{""latency_ms"": 12449.2, ""ttft_ms"": 520.9, ""response_len"": 1549, ""ollama_total_duration_ns"": 12308019254, ""ollama_eval_count"": 384, ""ollama_eval_duration_ns"": 11794979678, ""gen_tokens_per_sec"": 32.556, ""rag_mode"": ""off""}"
Q037,medium,gemini,on,false,true,true,Alto Risco,,false,380.9,3268.0,2166.3,454.081,A nota técnica de 2024 mencionada não detalha especificamente a classificação de risco para síndromes hemorrágicas ou hipertensivas graves no trecho fornecido.  **Com base nos trechos recuperados:** *,"{""latency_ms"": 3268.0, ""ttft_ms"": 2166.3, ""rag_ms"": 380.852, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p275:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p106:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;ManualGestacaoAltoRisco_2022#p857:ManualGestacaoAltoRisco 2022;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p289:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p569:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024"", ""response_len"": 1311, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 454.081, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
Q038,hard,ollama,on,false,true,false,,"IMC <18,5;30-39",false,368.2,12610.0,2589.6,32.492,"Não há informação suficiente no contexto fornecido para determinar a faixa exata de IMC associada ao risco habitual, pois o trecho [4] menciona a existência de critérios de risco mas não lista os valo","{""latency_ms"": 12610.0, ""ttft_ms"": 2589.6, ""rag_ms"": 368.155, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p526:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p169:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p56:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p1012:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p615:ManualGestacaoAltoRisco 2022"", ""response_len"": 1259, ""n_rag_chunks"": 6, ""ollama_total_duration_ns"": 11024000711, ""ollama_eval_count"": 322, ""ollama_eval_duration_ns"": 9910077968, ""gen_tokens_per_sec"": 32.492, ""rag_mode"": ""on""}"
Q038,hard,ollama,off,false,true,false,,"IMC <18,5;30-39",false,,12890.1,528.4,32.559,"Não há informação suficiente para responder com precisão, pois o texto do contexto fornecido não contém o documento ""GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGest","{""latency_ms"": 12890.1, ""ttft_ms"": 528.4, ""response_len"": 1639, ""ollama_total_duration_ns"": 12752168116, ""ollama_eval_count"": 398, ""ollama_eval_duration_ns"": 12223878733, ""gen_tokens_per_sec"": 32.559, ""rag_mode"": ""off""}"
Q038,hard,gemini,on,false,true,false,,"IMC <18,5;30-39",false,364.0,3324.6,2208.5,404.312,"O prontuário não contém dados suficientes para uma análise personalizada, pois o documento citado não especifica faixas de IMC para estratificação de risco.  **Com base nos trechos recuperados:** * O ","{""latency_ms"": 3324.6, ""ttft_ms"": 2208.5, ""rag_ms"": 364.018, ""chunks_retrieved"": ""CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p526:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012;ManualGestacaoAltoRisco_2022#p615:ManualGestacaoAltoRisco 2022;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p9:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;GuiaDoPreNatal_PuerperioNaAtencaoPrimariaSaude_2024#p56:GuiaDoPreNatal PuerperioNaAtencaoPrimariaSaude 2024;GuiaDeAtencaoSaudeDaGestante_CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante_2024#p39:GuiaDeAtencaoSaudeDaGestante CriteriosParaEstratificacaoDeRiscoAcompanhamentoDaGestante 2024;CadernosDeAtencaoBasica_AtencaoAoPreNatalDeBaixoRisco_2012#p1012:CadernosDeAtencaoBasica AtencaoAoPreNatalDeBaixoRisco 2012"", ""response_len"": 1197, ""n_rag_chunks"": 6, ""gen_tokens_per_sec"": 404.312, ""tok_s_estimated"": true, ""rag_mode"": ""on""}"
